"","GEO.id2","Id.x","Geography.x","Estimate..Total..x","Margin.of.Error..Total..x","Estimate..Total....White.alone","Margin.of.Error..Total....White.alone","Estimate..Total....Black.or.African.American.alone","Margin.of.Error..Total....Black.or.African.American.alone","Estimate..Total....American.Indian.and.Alaska.Native.alone","Margin.of.Error..Total....American.Indian.and.Alaska.Native.alone","Estimate..Total....Asian.alone","Margin.of.Error..Total....Asian.alone","Estimate..Total....Native.Hawaiian.and.Other.Pacific.Islander.alone","Margin.of.Error..Total....Native.Hawaiian.and.Other.Pacific.Islander.alone","Estimate..Total....Some.other.race.alone","Margin.of.Error..Total....Some.other.race.alone","Estimate..Total....Two.or.more.races.","Margin.of.Error..Total....Two.or.more.races.","Estimate..Total....Two.or.more.races....Two.races.including.Some.other.race","Margin.of.Error..Total....Two.or.more.races....Two.races.including.Some.other.race","Estimate..Total....Two.or.more.races....Two.races.excluding.Some.other.race..and.three.or.more.races","Margin.of.Error..Total....Two.or.more.races....Two.races.excluding.Some.other.race..and.three.or.more.races","Id.y","Geography.y","Estimate..Total..y","Margin.of.Error..Total..y","Estimate..Total....Not.Hispanic.or.Latino","Margin.of.Error..Total....Not.Hispanic.or.Latino","Estimate..Total....Hispanic.or.Latino","Margin.of.Error..Total....Hispanic.or.Latino","Crude.Prevalence..","Crude.95..CI","X2010.Census.Population","Estimate.Total.Commuters","Estimate.Bike.Commuters","MOE.Total.Commuters","MOE.Bike.Commuters","state_abbr","city_name","metric_number","est","lci","uci","data_yr_type"
"64",11001000202,"1400000US11001000202","Census Tract 2.02, District of Columbia, District of Columbia",4473,600,3680,465,327,299,0,12,226,100,0,12,93,128,147,123,8,20,139,123,"1400000US11001000202","Census Tract 2.02, District of Columbia, District of Columbia",4473,600,4110,557,363,193,2.9,"( 2.7, 3.3)","5,425",2441,127,516,165,"DC","Washington",7,10,8.6,11.4,"2016, 1 Year Modeled Estimate"
"65",11001000202,"1400000US11001000202","Census Tract 2.02, District of Columbia, District of Columbia",4473,600,3680,465,327,299,0,12,226,100,0,12,93,128,147,123,8,20,139,123,"1400000US11001000202","Census Tract 2.02, District of Columbia, District of Columbia",4473,600,4110,557,363,193,2.9,"( 2.7, 3.3)","5,425",2441,127,516,165,"DC","Washington",18,10.1,8.8,11.4,"2016, 1 Year Modeled Estimate"
"66",11001000202,"1400000US11001000202","Census Tract 2.02, District of Columbia, District of Columbia",4473,600,3680,465,327,299,0,12,226,100,0,12,93,128,147,123,8,20,139,123,"1400000US11001000202","Census Tract 2.02, District of Columbia, District of Columbia",4473,600,4110,557,363,193,2.9,"( 2.7, 3.3)","5,425",2441,127,516,165,"DC","Washington",8,5.7,5.1,6.3,"2016, 1 Year Modeled Estimate"
"67",11001000300,"1400000US11001000300","Census Tract 3, District of Columbia, District of Columbia",6374,569,5230,406,467,375,0,17,513,234,0,17,0,17,164,117,82,97,82,56,"1400000US11001000300","Census Tract 3, District of Columbia, District of Columbia",6374,569,6079,599,295,168,2.4,"( 2.2, 2.6)","6,233",4244,121,454,75,"DC","Washington",19,37.7,33.6,41.8,"2016, 1 Year Modeled Estimate"
"68",11001000300,"1400000US11001000300","Census Tract 3, District of Columbia, District of Columbia",6374,569,5230,406,467,375,0,17,513,234,0,17,0,17,164,117,82,97,82,56,"1400000US11001000300","Census Tract 3, District of Columbia, District of Columbia",6374,569,6079,599,295,168,2.4,"( 2.2, 2.6)","6,233",4244,121,454,75,"DC","Washington",7,9.1,8,10.2,"2016, 1 Year Modeled Estimate"
"69",11001000300,"1400000US11001000300","Census Tract 3, District of Columbia, District of Columbia",6374,569,5230,406,467,375,0,17,513,234,0,17,0,17,164,117,82,97,82,56,"1400000US11001000300","Census Tract 3, District of Columbia, District of Columbia",6374,569,6079,599,295,168,2.4,"( 2.2, 2.6)","6,233",4244,121,454,75,"DC","Washington",9,14.9,14.3,15.5,"2015, 1 Year Modeled Estimate"
"70",11001000300,"1400000US11001000300","Census Tract 3, District of Columbia, District of Columbia",6374,569,5230,406,467,375,0,17,513,234,0,17,0,17,164,117,82,97,82,56,"1400000US11001000300","Census Tract 3, District of Columbia, District of Columbia",6374,569,6079,599,295,168,2.4,"( 2.2, 2.6)","6,233",4244,121,454,75,"DC","Washington",27,NA,-999,-999,"2018"
"71",11001000300,"1400000US11001000300","Census Tract 3, District of Columbia, District of Columbia",6374,569,5230,406,467,375,0,17,513,234,0,17,0,17,164,117,82,97,82,56,"1400000US11001000300","Census Tract 3, District of Columbia, District of Columbia",6374,569,6079,599,295,168,2.4,"( 2.2, 2.6)","6,233",4244,121,454,75,"DC","Washington",3,31.3,30.3,32.3,"2016, 1 Year Modeled Estimate"
"72",11001000300,"1400000US11001000300","Census Tract 3, District of Columbia, District of Columbia",6374,569,5230,406,467,375,0,17,513,234,0,17,0,17,164,117,82,97,82,56,"1400000US11001000300","Census Tract 3, District of Columbia, District of Columbia",6374,569,6079,599,295,168,2.4,"( 2.2, 2.6)","6,233",4244,121,454,75,"DC","Washington",24,2.9,1.2,4.6,"2017, 5 Year Estimate"
"73",11001000300,"1400000US11001000300","Census Tract 3, District of Columbia, District of Columbia",6374,569,5230,406,467,375,0,17,513,234,0,17,0,17,164,117,82,97,82,56,"1400000US11001000300","Census Tract 3, District of Columbia, District of Columbia",6374,569,6079,599,295,168,2.4,"( 2.2, 2.6)","6,233",4244,121,454,75,"DC","Washington",12,49.2,44,54.4,"2017, 5 Year Estimate"
"74",11001000300,"1400000US11001000300","Census Tract 3, District of Columbia, District of Columbia",6374,569,5230,406,467,375,0,17,513,234,0,17,0,17,164,117,82,97,82,56,"1400000US11001000300","Census Tract 3, District of Columbia, District of Columbia",6374,569,6079,599,295,168,2.4,"( 2.2, 2.6)","6,233",4244,121,454,75,"DC","Washington",13,42.7,-999,-999,"2017, 5 Year Estimate"
"75",11001000300,"1400000US11001000300","Census Tract 3, District of Columbia, District of Columbia",6374,569,5230,406,467,375,0,17,513,234,0,17,0,17,164,117,82,97,82,56,"1400000US11001000300","Census Tract 3, District of Columbia, District of Columbia",6374,569,6079,599,295,168,2.4,"( 2.2, 2.6)","6,233",4244,121,454,75,"DC","Washington",21,51.5,-999,-999,"2017, 5 Year Estimate"
"76",11001000300,"1400000US11001000300","Census Tract 3, District of Columbia, District of Columbia",6374,569,5230,406,467,375,0,17,513,234,0,17,0,17,164,117,82,97,82,56,"1400000US11001000300","Census Tract 3, District of Columbia, District of Columbia",6374,569,6079,599,295,168,2.4,"( 2.2, 2.6)","6,233",4244,121,454,75,"DC","Washington",37,81.1,79.1,83.1,"2010-2015, 6 Year Modeled Estimate"
"77",11001000300,"1400000US11001000300","Census Tract 3, District of Columbia, District of Columbia",6374,569,5230,406,467,375,0,17,513,234,0,17,0,17,164,117,82,97,82,56,"1400000US11001000300","Census Tract 3, District of Columbia, District of Columbia",6374,569,6079,599,295,168,2.4,"( 2.2, 2.6)","6,233",4244,121,454,75,"DC","Washington",15,20.7,19.8,21.5,"2015"
"78",11001000300,"1400000US11001000300","Census Tract 3, District of Columbia, District of Columbia",6374,569,5230,406,467,375,0,17,513,234,0,17,0,17,164,117,82,97,82,56,"1400000US11001000300","Census Tract 3, District of Columbia, District of Columbia",6374,569,6079,599,295,168,2.4,"( 2.2, 2.6)","6,233",4244,121,454,75,"DC","Washington",17,16.5,15.5,17.5,"2016, 1 Year Modeled Estimate"
"79",11001000300,"1400000US11001000300","Census Tract 3, District of Columbia, District of Columbia",6374,569,5230,406,467,375,0,17,513,234,0,17,0,17,164,117,82,97,82,56,"1400000US11001000300","Census Tract 3, District of Columbia, District of Columbia",6374,569,6079,599,295,168,2.4,"( 2.2, 2.6)","6,233",4244,121,454,75,"DC","Washington",4,3.4,0,7.8,"2017, 5 Year Estimate"
"80",11001000300,"1400000US11001000300","Census Tract 3, District of Columbia, District of Columbia",6374,569,5230,406,467,375,0,17,513,234,0,17,0,17,164,117,82,97,82,56,"1400000US11001000300","Census Tract 3, District of Columbia, District of Columbia",6374,569,6079,599,295,168,2.4,"( 2.2, 2.6)","6,233",4244,121,454,75,"DC","Washington",25,1.9,0.6,3.2,"2017, 5 Year Estimate"
"81",11001000300,"1400000US11001000300","Census Tract 3, District of Columbia, District of Columbia",6374,569,5230,406,467,375,0,17,513,234,0,17,0,17,164,117,82,97,82,56,"1400000US11001000300","Census Tract 3, District of Columbia, District of Columbia",6374,569,6079,599,295,168,2.4,"( 2.2, 2.6)","6,233",4244,121,454,75,"DC","Washington",2,10,-999,-999,"2015"
"82",11001000300,"1400000US11001000300","Census Tract 3, District of Columbia, District of Columbia",6374,569,5230,406,467,375,0,17,513,234,0,17,0,17,164,117,82,97,82,56,"1400000US11001000300","Census Tract 3, District of Columbia, District of Columbia",6374,569,6079,599,295,168,2.4,"( 2.2, 2.6)","6,233",4244,121,454,75,"DC","Washington",22,11.7,9.4,14,"2016, 1 Year Modeled Estimate"
"83",11001000300,"1400000US11001000300","Census Tract 3, District of Columbia, District of Columbia",6374,569,5230,406,467,375,0,17,513,234,0,17,0,17,164,117,82,97,82,56,"1400000US11001000300","Census Tract 3, District of Columbia, District of Columbia",6374,569,6079,599,295,168,2.4,"( 2.2, 2.6)","6,233",4244,121,454,75,"DC","Washington",5,84.9,82.8,87,"2016, 1 Year Modeled Estimate"
"84",11001000300,"1400000US11001000300","Census Tract 3, District of Columbia, District of Columbia",6374,569,5230,406,467,375,0,17,513,234,0,17,0,17,164,117,82,97,82,56,"1400000US11001000300","Census Tract 3, District of Columbia, District of Columbia",6374,569,6079,599,295,168,2.4,"( 2.2, 2.6)","6,233",4244,121,454,75,"DC","Washington",11,23.8,17.7,30,"2017, 5 Year Estimate"
"85",11001000300,"1400000US11001000300","Census Tract 3, District of Columbia, District of Columbia",6374,569,5230,406,467,375,0,17,513,234,0,17,0,17,164,117,82,97,82,56,"1400000US11001000300","Census Tract 3, District of Columbia, District of Columbia",6374,569,6079,599,295,168,2.4,"( 2.2, 2.6)","6,233",4244,121,454,75,"DC","Washington",18,9.2,8.1,10.3,"2016, 1 Year Modeled Estimate"
"86",11001000300,"1400000US11001000300","Census Tract 3, District of Columbia, District of Columbia",6374,569,5230,406,467,375,0,17,513,234,0,17,0,17,164,117,82,97,82,56,"1400000US11001000300","Census Tract 3, District of Columbia, District of Columbia",6374,569,6079,599,295,168,2.4,"( 2.2, 2.6)","6,233",4244,121,454,75,"DC","Washington",6,3.6,3.4,3.8,"2016, 1 Year Modeled Estimate"
"87",11001000300,"1400000US11001000300","Census Tract 3, District of Columbia, District of Columbia",6374,569,5230,406,467,375,0,17,513,234,0,17,0,17,164,117,82,97,82,56,"1400000US11001000300","Census Tract 3, District of Columbia, District of Columbia",6374,569,6079,599,295,168,2.4,"( 2.2, 2.6)","6,233",4244,121,454,75,"DC","Washington",14,9,-999,-999,"2017, 5 Year Estimate"
"88",11001000300,"1400000US11001000300","Census Tract 3, District of Columbia, District of Columbia",6374,569,5230,406,467,375,0,17,513,234,0,17,0,17,164,117,82,97,82,56,"1400000US11001000300","Census Tract 3, District of Columbia, District of Columbia",6374,569,6079,599,295,168,2.4,"( 2.2, 2.6)","6,233",4244,121,454,75,"DC","Washington",8,5.3,4.8,5.8,"2016, 1 Year Modeled Estimate"
"89",11001000400,"1400000US11001000400","Census Tract 4, District of Columbia, District of Columbia",1489,131,1202,115,62,28,0,12,146,84,0,12,23,31,56,39,0,12,56,39,"1400000US11001000400","Census Tract 4, District of Columbia, District of Columbia",1489,131,1225,130,264,119,4.8,"( 4.4, 5.3)","1,455",711,8,100,12,"DC","Washington",9,25.1,24.3,25.9,"2015, 1 Year Modeled Estimate"
"90",11001000400,"1400000US11001000400","Census Tract 4, District of Columbia, District of Columbia",1489,131,1202,115,62,28,0,12,146,84,0,12,23,31,56,39,0,12,56,39,"1400000US11001000400","Census Tract 4, District of Columbia, District of Columbia",1489,131,1225,130,264,119,4.8,"( 4.4, 5.3)","1,455",711,8,100,12,"DC","Washington",3,23.7,23.2,24.2,"2016, 1 Year Modeled Estimate"
"91",11001000400,"1400000US11001000400","Census Tract 4, District of Columbia, District of Columbia",1489,131,1202,115,62,28,0,12,146,84,0,12,23,31,56,39,0,12,56,39,"1400000US11001000400","Census Tract 4, District of Columbia, District of Columbia",1489,131,1225,130,264,119,4.8,"( 4.4, 5.3)","1,455",711,8,100,12,"DC","Washington",19,37.9,34.6,41.3,"2016, 1 Year Modeled Estimate"
"92",11001000400,"1400000US11001000400","Census Tract 4, District of Columbia, District of Columbia",1489,131,1202,115,62,28,0,12,146,84,0,12,23,31,56,39,0,12,56,39,"1400000US11001000400","Census Tract 4, District of Columbia, District of Columbia",1489,131,1225,130,264,119,4.8,"( 4.4, 5.3)","1,455",711,8,100,12,"DC","Washington",15,18.5,16.8,20.2,"2015"
"93",11001000400,"1400000US11001000400","Census Tract 4, District of Columbia, District of Columbia",1489,131,1202,115,62,28,0,12,146,84,0,12,23,31,56,39,0,12,56,39,"1400000US11001000400","Census Tract 4, District of Columbia, District of Columbia",1489,131,1225,130,264,119,4.8,"( 4.4, 5.3)","1,455",711,8,100,12,"DC","Washington",27,NA,-999,-999,"2018"
"94",11001000400,"1400000US11001000400","Census Tract 4, District of Columbia, District of Columbia",1489,131,1202,115,62,28,0,12,146,84,0,12,23,31,56,39,0,12,56,39,"1400000US11001000400","Census Tract 4, District of Columbia, District of Columbia",1489,131,1225,130,264,119,4.8,"( 4.4, 5.3)","1,455",711,8,100,12,"DC","Washington",24,0.7,0,1.7,"2017, 5 Year Estimate"
"95",11001000400,"1400000US11001000400","Census Tract 4, District of Columbia, District of Columbia",1489,131,1202,115,62,28,0,12,146,84,0,12,23,31,56,39,0,12,56,39,"1400000US11001000400","Census Tract 4, District of Columbia, District of Columbia",1489,131,1225,130,264,119,4.8,"( 4.4, 5.3)","1,455",711,8,100,12,"DC","Washington",12,33.2,27.8,38.7,"2017, 5 Year Estimate"
"96",11001000400,"1400000US11001000400","Census Tract 4, District of Columbia, District of Columbia",1489,131,1202,115,62,28,0,12,146,84,0,12,23,31,56,39,0,12,56,39,"1400000US11001000400","Census Tract 4, District of Columbia, District of Columbia",1489,131,1225,130,264,119,4.8,"( 4.4, 5.3)","1,455",711,8,100,12,"DC","Washington",21,65.2,-999,-999,"2017, 5 Year Estimate"
"97",11001000400,"1400000US11001000400","Census Tract 4, District of Columbia, District of Columbia",1489,131,1202,115,62,28,0,12,146,84,0,12,23,31,56,39,0,12,56,39,"1400000US11001000400","Census Tract 4, District of Columbia, District of Columbia",1489,131,1225,130,264,119,4.8,"( 4.4, 5.3)","1,455",711,8,100,12,"DC","Washington",7,7.9,7.1,8.7,"2016, 1 Year Modeled Estimate"
"98",11001000400,"1400000US11001000400","Census Tract 4, District of Columbia, District of Columbia",1489,131,1202,115,62,28,0,12,146,84,0,12,23,31,56,39,0,12,56,39,"1400000US11001000400","Census Tract 4, District of Columbia, District of Columbia",1489,131,1225,130,264,119,4.8,"( 4.4, 5.3)","1,455",711,8,100,12,"DC","Washington",13,42.5,-999,-999,"2017, 5 Year Estimate"
"99",11001000400,"1400000US11001000400","Census Tract 4, District of Columbia, District of Columbia",1489,131,1202,115,62,28,0,12,146,84,0,12,23,31,56,39,0,12,56,39,"1400000US11001000400","Census Tract 4, District of Columbia, District of Columbia",1489,131,1225,130,264,119,4.8,"( 4.4, 5.3)","1,455",711,8,100,12,"DC","Washington",22,11.2,9.4,13,"2016, 1 Year Modeled Estimate"
"100",11001000400,"1400000US11001000400","Census Tract 4, District of Columbia, District of Columbia",1489,131,1202,115,62,28,0,12,146,84,0,12,23,31,56,39,0,12,56,39,"1400000US11001000400","Census Tract 4, District of Columbia, District of Columbia",1489,131,1225,130,264,119,4.8,"( 4.4, 5.3)","1,455",711,8,100,12,"DC","Washington",17,18,17.3,18.7,"2016, 1 Year Modeled Estimate"
"101",11001000400,"1400000US11001000400","Census Tract 4, District of Columbia, District of Columbia",1489,131,1202,115,62,28,0,12,146,84,0,12,23,31,56,39,0,12,56,39,"1400000US11001000400","Census Tract 4, District of Columbia, District of Columbia",1489,131,1225,130,264,119,4.8,"( 4.4, 5.3)","1,455",711,8,100,12,"DC","Washington",4,10,0.5,19.5,"2017, 5 Year Estimate"
"102",11001000400,"1400000US11001000400","Census Tract 4, District of Columbia, District of Columbia",1489,131,1202,115,62,28,0,12,146,84,0,12,23,31,56,39,0,12,56,39,"1400000US11001000400","Census Tract 4, District of Columbia, District of Columbia",1489,131,1225,130,264,119,4.8,"( 4.4, 5.3)","1,455",711,8,100,12,"DC","Washington",5,85.5,83.8,87.2,"2016, 1 Year Modeled Estimate"
"103",11001000400,"1400000US11001000400","Census Tract 4, District of Columbia, District of Columbia",1489,131,1202,115,62,28,0,12,146,84,0,12,23,31,56,39,0,12,56,39,"1400000US11001000400","Census Tract 4, District of Columbia, District of Columbia",1489,131,1225,130,264,119,4.8,"( 4.4, 5.3)","1,455",711,8,100,12,"DC","Washington",14,6,-999,-999,"2017, 5 Year Estimate"
"104",11001000400,"1400000US11001000400","Census Tract 4, District of Columbia, District of Columbia",1489,131,1202,115,62,28,0,12,146,84,0,12,23,31,56,39,0,12,56,39,"1400000US11001000400","Census Tract 4, District of Columbia, District of Columbia",1489,131,1225,130,264,119,4.8,"( 4.4, 5.3)","1,455",711,8,100,12,"DC","Washington",2,10.1,-999,-999,"2015"
"105",11001000400,"1400000US11001000400","Census Tract 4, District of Columbia, District of Columbia",1489,131,1202,115,62,28,0,12,146,84,0,12,23,31,56,39,0,12,56,39,"1400000US11001000400","Census Tract 4, District of Columbia, District of Columbia",1489,131,1225,130,264,119,4.8,"( 4.4, 5.3)","1,455",711,8,100,12,"DC","Washington",11,31.7,20.7,42.8,"2017, 5 Year Estimate"
"106",11001000400,"1400000US11001000400","Census Tract 4, District of Columbia, District of Columbia",1489,131,1202,115,62,28,0,12,146,84,0,12,23,31,56,39,0,12,56,39,"1400000US11001000400","Census Tract 4, District of Columbia, District of Columbia",1489,131,1225,130,264,119,4.8,"( 4.4, 5.3)","1,455",711,8,100,12,"DC","Washington",37,86.4,81.5,91.3,"2010-2015, 6 Year Modeled Estimate"
"107",11001000400,"1400000US11001000400","Census Tract 4, District of Columbia, District of Columbia",1489,131,1202,115,62,28,0,12,146,84,0,12,23,31,56,39,0,12,56,39,"1400000US11001000400","Census Tract 4, District of Columbia, District of Columbia",1489,131,1225,130,264,119,4.8,"( 4.4, 5.3)","1,455",711,8,100,12,"DC","Washington",18,11.9,10.7,13.1,"2016, 1 Year Modeled Estimate"
"108",11001000400,"1400000US11001000400","Census Tract 4, District of Columbia, District of Columbia",1489,131,1202,115,62,28,0,12,146,84,0,12,23,31,56,39,0,12,56,39,"1400000US11001000400","Census Tract 4, District of Columbia, District of Columbia",1489,131,1225,130,264,119,4.8,"( 4.4, 5.3)","1,455",711,8,100,12,"DC","Washington",25,3,0,6.1,"2017, 5 Year Estimate"
"109",11001000400,"1400000US11001000400","Census Tract 4, District of Columbia, District of Columbia",1489,131,1202,115,62,28,0,12,146,84,0,12,23,31,56,39,0,12,56,39,"1400000US11001000400","Census Tract 4, District of Columbia, District of Columbia",1489,131,1225,130,264,119,4.8,"( 4.4, 5.3)","1,455",711,8,100,12,"DC","Washington",6,6.9,6.5,7.3,"2016, 1 Year Modeled Estimate"
"110",11001000400,"1400000US11001000400","Census Tract 4, District of Columbia, District of Columbia",1489,131,1202,115,62,28,0,12,146,84,0,12,23,31,56,39,0,12,56,39,"1400000US11001000400","Census Tract 4, District of Columbia, District of Columbia",1489,131,1225,130,264,119,4.8,"( 4.4, 5.3)","1,455",711,8,100,12,"DC","Washington",8,7.2,6.4,8,"2016, 1 Year Modeled Estimate"
"111",11001000501,"1400000US11001000501","Census Tract 5.01, District of Columbia, District of Columbia",3632,314,3073,322,176,110,0,12,128,70,0,12,141,155,114,77,46,56,68,57,"1400000US11001000501","Census Tract 5.01, District of Columbia, District of Columbia",3632,314,3121,334,511,261,2.2,"( 2.0, 2.4)","3,376",2577,128,237,86,"DC","Washington",27,NA,-999,-999,"2018"
"112",11001000501,"1400000US11001000501","Census Tract 5.01, District of Columbia, District of Columbia",3632,314,3073,322,176,110,0,12,128,70,0,12,141,155,114,77,46,56,68,57,"1400000US11001000501","Census Tract 5.01, District of Columbia, District of Columbia",3632,314,3121,334,511,261,2.2,"( 2.0, 2.4)","3,376",2577,128,237,86,"DC","Washington",12,26.9,22.9,30.8,"2017, 5 Year Estimate"
"113",11001000501,"1400000US11001000501","Census Tract 5.01, District of Columbia, District of Columbia",3632,314,3073,322,176,110,0,12,128,70,0,12,141,155,114,77,46,56,68,57,"1400000US11001000501","Census Tract 5.01, District of Columbia, District of Columbia",3632,314,3121,334,511,261,2.2,"( 2.0, 2.4)","3,376",2577,128,237,86,"DC","Washington",2,10.1,-999,-999,"2015"
